index,LAUS,FIPS_state,FIPS_county,county_state,year,labor_force,employed,unemployed,unemployment_rate,county,state
1803,CN3502100000000,35.0,21.0,"Harding County, NM",2005,379,363,16,4.2,Harding , NM
1804,CN3502300000000,35.0,23.0,"Hidalgo County, NM",2005,2451,2329,122,5,Hidalgo , NM
1805,CN3502500000000,35.0,25.0,"Lea County, NM",2005,25780,24721,1059,4.1,Lea , NM
1806,CN3502700000000,35.0,27.0,"Lincoln County, NM",2005,10809,10328,481,4.4,Lincoln , NM
1807,CN3502800000000,35.0,28.0,"Los Alamos County, NM",2005,11523,11212,311,2.7,Los Alamos , NM
1808,CN3502900000000,35.0,29.0,"Luna County, NM",2005,12566,10941,1625,12.9,Luna , NM
1809,CN3503100000000,35.0,31.0,"McKinley County, NM",2005,26949,25159,1790,6.6,McKinley , NM
1810,CN3503300000000,35.0,33.0,"Mora County, NM",2005,2068,1836,232,11.2,Mora , NM
1811,CN3503500000000,35.0,35.0,"Otero County, NM",2005,26815,25497,1318,4.9,Otero , NM
1812,CN3503700000000,35.0,37.0,"Quay County, NM",2005,3953,3743,210,5.3,Quay , NM
1813,CN3503900000000,35.0,39.0,"Rio Arriba County, NM",2005,20903,19649,1254,6,Rio Arriba , NM
1814,CN3504100000000,35.0,41.0,"Roosevelt County, NM",2005,9461,9102,359,3.8,Roosevelt , NM
1815,CN3504300000000,35.0,43.0,"Sandoval County, NM",2005,50173,47553,2620,5.2,Sandoval , NM
1816,CN3504500000000,35.0,45.0,"San Juan County, NM",2005,54461,51561,2900,5.3,San Juan , NM
1817,CN3504700000000,35.0,47.0,"San Miguel County, NM",2005,13377,12552,825,6.2,San Miguel , NM
1818,CN3504900000000,35.0,49.0,"Santa Fe County, NM",2005,76704,73560,3144,4.1,Santa Fe , NM
1819,CN3505100000000,35.0,51.0,"Sierra County, NM",2005,5452,5160,292,5.4,Sierra , NM
1820,CN3505300000000,35.0,53.0,"Socorro County, NM",2005,9360,8944,416,4.4,Socorro , NM
1821,CN3505500000000,35.0,55.0,"Taos County, NM",2005,17422,16263,1159,6.7,Taos , NM
1822,CN3505700000000,35.0,57.0,"Torrance County, NM",2005,7606,7188,418,5.5,Torrance , NM
1823,CN3505900000000,35.0,59.0,"Union County, NM",2005,1925,1856,69,3.6,Union , NM
1824,CN3506100000000,35.0,61.0,"Valencia County, NM",2005,30700,29068,1632,5.3,Valencia , NM
1825,CN3600100000000,36.0,1.0,"Albany County, NY",2005,159258,153040,6218,3.9,Albany , NY
1826,CN3600300000000,36.0,3.0,"Allegany County, NY",2005,23532,22163,1369,5.8,Allegany , NY
1827,CN3600500000000,36.0,5.0,"Bronx County, NY",2005,507229,468809,38420,7.6,Bronx , NY
1828,CN3600700000000,36.0,7.0,"Broome County, NY",2005,96287,91585,4702,4.9,Broome , NY
1829,CN3600900000000,36.0,9.0,"Cattaraugus County, NY",2005,42123,39858,2265,5.4,Cattaraugus , NY
1830,CN3601100000000,36.0,11.0,"Cayuga County, NY",2005,41868,39835,2033,4.9,Cayuga , NY
1831,CN3601300000000,36.0,13.0,"Chautauqua County, NY",2005,67149,63929,3220,4.8,Chautauqua , NY
1832,CN3601500000000,36.0,15.0,"Chemung County, NY",2005,40595,38438,2157,5.3,Chemung , NY
1833,CN3601700000000,36.0,17.0,"Chenango County, NY",2005,24291,23092,1199,4.9,Chenango , NY
1834,CN3601900000000,36.0,19.0,"Clinton County, NY",2005,40018,37915,2103,5.3,Clinton , NY
1835,CN3602100000000,36.0,21.0,"Columbia County, NY",2005,32004,30771,1233,3.9,Columbia , NY
1836,CN3602300000000,36.0,23.0,"Cortland County, NY",2005,23938,22643,1295,5.4,Cortland , NY
1837,CN3602500000000,36.0,25.0,"Delaware County, NY",2005,23525,22491,1034,4.4,Delaware , NY
1838,CN3602700000000,36.0,27.0,"Dutchess County, NY",2005,147009,141260,5749,3.9,Dutchess , NY
1839,CN3602900000000,36.0,29.0,"Erie County, NY",2005,472255,447793,24462,5.2,Erie , NY
1840,CN3603100000000,36.0,31.0,"Essex County, NY",2005,18741,17739,1002,5.3,Essex , NY
1841,CN3603300000000,36.0,33.0,"Franklin County, NY",2005,22551,21231,1320,5.9,Franklin , NY
1842,CN3603500000000,36.0,35.0,"Fulton County, NY",2005,26970,25471,1499,5.6,Fulton , NY
1843,CN3603700000000,36.0,37.0,"Genesee County, NY",2005,33104,31514,1590,4.8,Genesee , NY
1844,CN3603900000000,36.0,39.0,"Greene County, NY",2005,23754,22608,1146,4.8,Greene , NY
1845,CN3604100000000,36.0,41.0,"Hamilton County, NY",2005,3167,2995,172,5.4,Hamilton , NY
1846,CN3604300000000,36.0,43.0,"Herkimer County, NY",2005,31671,30005,1666,5.3,Herkimer , NY
1847,CN3604500000000,36.0,45.0,"Jefferson County, NY",2005,47105,44219,2886,6.1,Jefferson , NY
1848,CN3604700000000,36.0,47.0,"Kings County, NY",2005,1070528,1003685,66843,6.2,Kings , NY
1849,CN3604900000000,36.0,49.0,"Lewis County, NY",2005,12729,11971,758,6,Lewis , NY
1850,CN3605100000000,36.0,51.0,"Livingston County, NY",2005,32873,31242,1631,5,Livingston , NY
1851,CN3605300000000,36.0,53.0,"Madison County, NY",2005,36109,34253,1856,5.1,Madison , NY
1852,CN3605500000000,36.0,55.0,"Monroe County, NY",2005,376359,359288,17071,4.5,Monroe , NY
1853,CN3605700000000,36.0,57.0,"Montgomery County, NY",2005,24686,23372,1314,5.3,Montgomery , NY
1854,CN3605900000000,36.0,59.0,"Nassau County, NY",2005,689655,661861,27794,4,Nassau , NY
1855,CN3606100000000,36.0,61.0,"New York County, NY",2005,902717,857093,45624,5.1,New York , NY
1856,CN3606300000000,36.0,63.0,"Niagara County, NY",2005,111714,105517,6197,5.5,Niagara , NY
1857,CN3606500000000,36.0,65.0,"Oneida County, NY",2005,111233,105942,5291,4.8,Oneida , NY
1858,CN3606700000000,36.0,67.0,"Onondaga County, NY",2005,233689,223200,10489,4.5,Onondaga , NY
1859,CN3606900000000,36.0,69.0,"Ontario County, NY",2005,56825,54274,2551,4.5,Ontario , NY
1860,CN3607100000000,36.0,71.0,"Orange County, NY",2005,177596,170098,7498,4.2,Orange , NY
1861,CN3607300000000,36.0,73.0,"Orleans County, NY",2005,19959,18838,1121,5.6,Orleans , NY
1862,CN3607500000000,36.0,75.0,"Oswego County, NY",2005,60241,56509,3732,6.2,Oswego , NY
1863,CN3607700000000,36.0,77.0,"Otsego County, NY",2005,31942,30507,1435,4.5,Otsego , NY
1864,CN3607900000000,36.0,79.0,"Putnam County, NY",2005,56067,53984,2083,3.7,Putnam , NY
1865,CN3608100000000,36.0,81.0,"Queens County, NY",2005,1090028,1032819,57209,5.2,Queens , NY
1866,CN3608300000000,36.0,83.0,"Rensselaer County, NY",2005,83813,80311,3502,4.2,Rensselaer , NY
1867,CN3608500000000,36.0,85.0,"Richmond County, NY",2005,231455,219267,12188,5.3,Richmond , NY
1868,CN3608700000000,36.0,87.0,"Rockland County, NY",2005,151221,145210,6011,4,Rockland , NY
1869,CN3608900000000,36.0,89.0,"St. Lawrence County, NY",2005,49164,46189,2975,6.1,St. Lawrence , NY
1870,CN3609100000000,36.0,91.0,"Saratoga County, NY",2005,119981,115603,4378,3.6,Saratoga , NY
1871,CN3609300000000,36.0,93.0,"Schenectady County, NY",2005,75405,72261,3144,4.2,Schenectady , NY
1872,CN3609500000000,36.0,95.0,"Schoharie County, NY",2005,15856,15056,800,5,Schoharie , NY
1873,CN3609700000000,36.0,97.0,"Schuyler County, NY",2005,9881,9342,539,5.5,Schuyler , NY
1874,CN3609900000000,36.0,99.0,"Seneca County, NY",2005,17337,16532,805,4.6,Seneca , NY
1875,CN3610100000000,36.0,101.0,"Steuben County, NY",2005,44595,42072,2523,5.7,Steuben , NY
1876,CN3610300000000,36.0,103.0,"Suffolk County, NY",2005,777672,745077,32595,4.2,Suffolk , NY
1877,CN3610500000000,36.0,105.0,"Sullivan County, NY",2005,35159,33456,1703,4.8,Sullivan , NY
1878,CN3610700000000,36.0,107.0,"Tioga County, NY",2005,26310,25069,1241,4.7,Tioga , NY
1879,CN3610900000000,36.0,109.0,"Tompkins County, NY",2005,54600,52653,1947,3.6,Tompkins , NY
1880,CN3611100000000,36.0,111.0,"Ulster County, NY",2005,91816,87828,3988,4.3,Ulster , NY
1881,CN3611300000000,36.0,113.0,"Warren County, NY",2005,35471,33852,1619,4.6,Warren , NY
1882,CN3611500000000,36.0,115.0,"Washington County, NY",2005,32144,30708,1436,4.5,Washington , NY
1883,CN3611700000000,36.0,117.0,"Wayne County, NY",2005,48987,46588,2399,4.9,Wayne , NY
1884,CN3611900000000,36.0,119.0,"Westchester County, NY",2005,482484,463188,19296,4,Westchester , NY
1885,CN3612100000000,36.0,121.0,"Wyoming County, NY",2005,21431,20307,1124,5.2,Wyoming , NY
1886,CN3612300000000,36.0,123.0,"Yates County, NY",2005,12995,12436,559,4.3,Yates , NY
1887,CN3700100000000,37.0,1.0,"Alamance County, NC",2005,68710,64582,4128,6,Alamance , NC
1888,CN3700300000000,37.0,3.0,"Alexander County, NC",2005,18234,17246,988,5.4,Alexander , NC
1889,CN3700500000000,37.0,5.0,"Alleghany County, NC",2005,4873,4603,270,5.5,Alleghany , NC
1890,CN3700700000000,37.0,7.0,"Anson County, NC",2005,10562,9777,785,7.4,Anson , NC
1891,CN3700900000000,37.0,9.0,"Ashe County, NC",2005,12759,12028,731,5.7,Ashe , NC
1892,CN3701100000000,37.0,11.0,"Avery County, NC",2005,7961,7535,426,5.4,Avery , NC
1893,CN3701300000000,37.0,13.0,"Beaufort County, NC",2005,20198,18904,1294,6.4,Beaufort , NC
1894,CN3701500000000,37.0,15.0,"Bertie County, NC",2005,8769,8145,624,7.1,Bertie , NC
1895,CN3701700000000,37.0,17.0,"Bladen County, NC",2005,15440,14303,1137,7.4,Bladen , NC
1896,CN3701900000000,37.0,19.0,"Brunswick County, NC",2005,42827,40686,2141,5,Brunswick , NC
1897,CN3702100000000,37.0,21.0,"Buncombe County, NC",2005,115125,110113,5012,4.4,Buncombe , NC
1898,CN3702300000000,37.0,23.0,"Burke County, NC",2005,41432,38812,2620,6.3,Burke , NC
1899,CN3702500000000,37.0,25.0,"Cabarrus County, NC",2005,77153,73595,3558,4.6,Cabarrus , NC
1900,CN3702700000000,37.0,27.0,"Caldwell County, NC",2005,39683,36453,3230,8.1,Caldwell , NC
1901,CN3702900000000,37.0,29.0,"Camden County, NC",2005,4374,4196,178,4.1,Camden , NC
1902,CN3703100000000,37.0,31.0,"Carteret County, NC",2005,32250,30757,1493,4.6,Carteret , NC
1903,CN3703300000000,37.0,33.0,"Caswell County, NC",2005,10583,9762,821,7.8,Caswell , NC
1904,CN3703500000000,37.0,35.0,"Catawba County, NC",2005,76867,72108,4759,6.2,Catawba , NC
1905,CN3703700000000,37.0,37.0,"Chatham County, NC",2005,30758,29521,1237,4,Chatham , NC
1906,CN3703900000000,37.0,39.0,"Cherokee County, NC",2005,10422,9797,625,6,Cherokee , NC
1907,CN3704100000000,37.0,41.0,"Chowan County, NC",2005,6975,6633,342,4.9,Chowan , NC
1908,CN3704300000000,37.0,43.0,"Clay County, NC",2005,4502,4313,189,4.2,Clay , NC
1909,CN3704500000000,37.0,45.0,"Cleveland County, NC",2005,47426,44129,3297,7,Cleveland , NC
1910,CN3704700000000,37.0,47.0,"Columbus County, NC",2005,23690,22178,1512,6.4,Columbus , NC
1911,CN3704900000000,37.0,49.0,"Craven County, NC",2005,40795,38880,1915,4.7,Craven , NC
1912,CN3705100000000,37.0,51.0,"Cumberland County, NC",2005,127153,120282,6871,5.4,Cumberland , NC
1913,CN3705300000000,37.0,53.0,"Currituck County, NC",2005,12065,11698,367,3,Currituck , NC
1914,CN3705500000000,37.0,55.0,"Dare County, NC",2005,22519,21464,1055,4.7,Dare , NC
1915,CN3705700000000,37.0,57.0,"Davidson County, NC",2005,78306,73618,4688,6,Davidson , NC
1916,CN3705900000000,37.0,59.0,"Davie County, NC",2005,19826,18987,839,4.2,Davie , NC
1917,CN3706100000000,37.0,61.0,"Duplin County, NC",2005,23659,22232,1427,6,Duplin , NC
1918,CN3706300000000,37.0,63.0,"Durham County, NC",2005,129938,124302,5636,4.3,Durham , NC
1919,CN3706500000000,37.0,65.0,"Edgecombe County, NC",2005,24224,22184,2040,8.4,Edgecombe , NC
1920,CN3706700000000,37.0,67.0,"Forsyth County, NC",2005,168092,160199,7893,4.7,Forsyth , NC
1921,CN3706900000000,37.0,69.0,"Franklin County, NC",2005,25987,24751,1236,4.8,Franklin , NC
1922,CN3707100000000,37.0,71.0,"Gaston County, NC",2005,96079,90231,5848,6.1,Gaston , NC
1923,CN3707300000000,37.0,73.0,"Gates County, NC",2005,4918,4717,201,4.1,Gates , NC
1924,CN3707500000000,37.0,75.0,"Graham County, NC",2005,4039,3759,280,6.9,Graham , NC
1925,CN3707700000000,37.0,77.0,"Granville County, NC",2005,23754,22320,1434,6,Granville , NC
1926,CN3707900000000,37.0,79.0,"Greene County, NC",2005,8934,8384,550,6.2,Greene , NC
1927,CN3708100000000,37.0,81.0,"Guilford County, NC",2005,240605,228396,12209,5.1,Guilford , NC
1928,CN3708300000000,37.0,83.0,"Halifax County, NC",2005,23665,21968,1697,7.2,Halifax , NC
1929,CN3708500000000,37.0,85.0,"Harnett County, NC",2005,45310,42913,2397,5.3,Harnett , NC
1930,CN3708700000000,37.0,87.0,"Haywood County, NC",2005,27125,25911,1214,4.5,Haywood , NC
1931,CN3708900000000,37.0,89.0,"Henderson County, NC",2005,46267,44326,1941,4.2,Henderson , NC
1932,CN3709100000000,37.0,91.0,"Hertford County, NC",2005,9808,9232,576,5.9,Hertford , NC
1933,CN3709300000000,37.0,93.0,"Hoke County, NC",2005,18402,17340,1062,5.8,Hoke , NC
1934,CN3709500000000,37.0,95.0,"Hyde County, NC",2005,2906,2734,172,5.9,Hyde , NC
1935,CN3709700000000,37.0,97.0,"Iredell County, NC",2005,72392,68749,3643,5,Iredell , NC
1936,CN3709900000000,37.0,99.0,"Jackson County, NC",2005,20511,19676,835,4.1,Jackson , NC
1937,CN3710100000000,37.0,101.0,"Johnston County, NC",2005,70876,67718,3158,4.5,Johnston , NC
1938,CN3710300000000,37.0,103.0,"Jones County, NC",2005,4935,4695,240,4.9,Jones , NC
1939,CN3710500000000,37.0,105.0,"Lee County, NC",2005,25968,24526,1442,5.6,Lee , NC
1940,CN3710700000000,37.0,107.0,"Lenoir County, NC",2005,27695,26091,1604,5.8,Lenoir , NC
1941,CN3710900000000,37.0,109.0,"Lincoln County, NC",2005,36213,34184,2029,5.6,Lincoln , NC
1942,CN3711100000000,37.0,111.0,"McDowell County, NC",2005,21131,19634,1497,7.1,McDowell , NC
1943,CN3711300000000,37.0,113.0,"Macon County, NC",2005,15623,14888,735,4.7,Macon , NC
1944,CN3711500000000,37.0,115.0,"Madison County, NC",2005,9766,9264,502,5.1,Madison , NC
1945,CN3711700000000,37.0,117.0,"Martin County, NC",2005,12011,11310,701,5.8,Martin , NC
1946,CN3711900000000,37.0,119.0,"Mecklenburg County, NC",2005,426529,405368,21161,5,Mecklenburg , NC
1947,CN3712100000000,37.0,121.0,"Mitchell County, NC",2005,7767,7197,570,7.3,Mitchell , NC
1948,CN3712300000000,37.0,123.0,"Montgomery County, NC",2005,12345,11504,841,6.8,Montgomery , NC
1949,CN3712500000000,37.0,125.0,"Moore County, NC",2005,35748,33927,1821,5.1,Moore , NC
1950,CN3712700000000,37.0,127.0,"Nash County, NC",2005,44187,41528,2659,6,Nash , NC
1951,CN3712900000000,37.0,129.0,"New Hanover County, NC",2005,97891,93864,4027,4.1,New Hanover , NC
1952,CN3713100000000,37.0,131.0,"Northampton County, NC",2005,8941,8344,597,6.7,Northampton , NC
1953,CN3713300000000,37.0,133.0,"Onslow County, NC",2005,55996,53011,2985,5.3,Onslow , NC
1954,CN3713500000000,37.0,135.0,"Orange County, NC",2005,65060,62622,2438,3.7,Orange , NC
1955,CN3713700000000,37.0,137.0,"Pamlico County, NC",2005,5691,5434,257,4.5,Pamlico , NC
1956,CN3713900000000,37.0,139.0,"Pasquotank County, NC",2005,17239,16418,821,4.8,Pasquotank , NC
1957,CN3714100000000,37.0,141.0,"Pender County, NC",2005,21914,20864,1050,4.8,Pender , NC
1958,CN3714300000000,37.0,143.0,"Perquimans County, NC",2005,5142,4896,246,4.8,Perquimans , NC
1959,CN3714500000000,37.0,145.0,"Person County, NC",2005,18733,17537,1196,6.4,Person , NC
1960,CN3714700000000,37.0,147.0,"Pitt County, NC",2005,73488,69235,4253,5.8,Pitt , NC
1961,CN3714900000000,37.0,149.0,"Polk County, NC",2005,9104,8724,380,4.2,Polk , NC
1962,CN3715100000000,37.0,151.0,"Randolph County, NC",2005,74686,71131,3555,4.8,Randolph , NC
1963,CN3715300000000,37.0,153.0,"Richmond County, NC",2005,20124,18579,1545,7.7,Richmond , NC
1964,CN3715500000000,37.0,155.0,"Robeson County, NC",2005,52340,48783,3557,6.8,Robeson , NC
1965,CN3715700000000,37.0,157.0,"Rockingham County, NC",2005,45686,42675,3011,6.6,Rockingham , NC
1966,CN3715900000000,37.0,159.0,"Rowan County, NC",2005,67803,64151,3652,5.4,Rowan , NC
1967,CN3716100000000,37.0,161.0,"Rutherford County, NC",2005,29473,26929,2544,8.6,Rutherford , NC
1968,CN3716300000000,37.0,163.0,"Sampson County, NC",2005,31203,29682,1521,4.9,Sampson , NC
1969,CN3716500000000,37.0,165.0,"Scotland County, NC",2005,15076,13613,1463,9.7,Scotland , NC
1970,CN3716700000000,37.0,167.0,"Stanly County, NC",2005,29475,27888,1587,5.4,Stanly , NC
1971,CN3716900000000,37.0,169.0,"Stokes County, NC",2005,23944,22748,1196,5,Stokes , NC
1972,CN3717100000000,37.0,171.0,"Surry County, NC",2005,34916,32871,2045,5.9,Surry , NC
1973,CN3717300000000,37.0,173.0,"Swain County, NC",2005,6868,6395,473,6.9,Swain , NC
1974,CN3717500000000,37.0,175.0,"Transylvania County, NC",2005,12361,11706,655,5.3,Transylvania , NC
1975,CN3717700000000,37.0,177.0,"Tyrrell County, NC",2005,2185,2025,160,7.3,Tyrrell , NC
1976,CN3717900000000,37.0,179.0,"Union County, NC",2005,82302,78628,3674,4.5,Union , NC
1977,CN3718100000000,37.0,181.0,"Vance County, NC",2005,18976,17350,1626,8.6,Vance , NC
1978,CN3718300000000,37.0,183.0,"Wake County, NC",2005,403861,387342,16519,4.1,Wake , NC
1979,CN3718500000000,37.0,185.0,"Warren County, NC",2005,8015,7449,566,7.1,Warren , NC
1980,CN3718700000000,37.0,187.0,"Washington County, NC",2005,6111,5705,406,6.6,Washington , NC
1981,CN3718900000000,37.0,189.0,"Watauga County, NC",2005,23171,22252,919,4,Watauga , NC
1982,CN3719100000000,37.0,191.0,"Wayne County, NC",2005,51135,48460,2675,5.2,Wayne , NC
1983,CN3719300000000,37.0,193.0,"Wilkes County, NC",2005,32852,30991,1861,5.7,Wilkes , NC
1984,CN3719500000000,37.0,195.0,"Wilson County, NC",2005,38996,35893,3103,8,Wilson , NC
1985,CN3719700000000,37.0,197.0,"Yadkin County, NC",2005,19164,18279,885,4.6,Yadkin , NC
1986,CN3719900000000,37.0,199.0,"Yancey County, NC",2005,7870,7306,564,7.2,Yancey , NC
1987,CN3800100000000,38.0,1.0,"Adams County, ND",2005,1312,1269,43,3.3,Adams , ND
1988,CN3800300000000,38.0,3.0,"Barnes County, ND",2005,6046,5838,208,3.4,Barnes , ND
1989,CN3800500000000,38.0,5.0,"Benson County, ND",2005,2794,2637,157,5.6,Benson , ND
1990,CN3800700000000,38.0,7.0,"Billings County, ND",2005,504,490,14,2.8,Billings , ND
1991,CN3800900000000,38.0,9.0,"Bottineau County, ND",2005,3511,3369,142,4,Bottineau , ND
1992,CN3801100000000,38.0,11.0,"Bowman County, ND",2005,1732,1691,41,2.4,Bowman , ND
1993,CN3801300000000,38.0,13.0,"Burke County, ND",2005,1023,996,27,2.6,Burke , ND
1994,CN3801500000000,38.0,15.0,"Burleigh County, ND",2005,44286,43032,1254,2.8,Burleigh , ND
1995,CN3801700000000,38.0,17.0,"Cass County, ND",2005,82230,80023,2207,2.7,Cass , ND
1996,CN3801900000000,38.0,19.0,"Cavalier County, ND",2005,2146,2067,79,3.7,Cavalier , ND
1997,CN3802100000000,38.0,21.0,"Dickey County, ND",2005,2962,2881,81,2.7,Dickey , ND
1998,CN3802300000000,38.0,23.0,"Divide County, ND",2005,980,948,32,3.3,Divide , ND
1999,CN3802500000000,38.0,25.0,"Dunn County, ND",2005,1730,1672,58,3.4,Dunn , ND
2000,CN3802700000000,38.0,27.0,"Eddy County, ND",2005,1342,1267,75,5.6,Eddy , ND
2001,CN3802900000000,38.0,29.0,"Emmons County, ND",2005,1854,1757,97,5.2,Emmons , ND
2002,CN3803100000000,38.0,31.0,"Foster County, ND",2005,1775,1721,54,3,Foster , ND
2003,CN3803300000000,38.0,33.0,"Golden Valley County, ND",2005,911,882,29,3.2,Golden Valley , ND
2004,CN3803500000000,38.0,35.0,"Grand Forks County, ND",2005,38089,36881,1208,3.2,Grand Forks , ND
2005,CN3803700000000,38.0,37.0,"Grant County, ND",2005,1255,1205,50,4,Grant , ND
2006,CN3803900000000,38.0,39.0,"Griggs County, ND",2005,1385,1345,40,2.9,Griggs , ND
2007,CN3804100000000,38.0,41.0,"Hettinger County, ND",2005,1190,1146,44,3.7,Hettinger , ND
2008,CN3804300000000,38.0,43.0,"Kidder County, ND",2005,1222,1162,60,4.9,Kidder , ND
2009,CN3804500000000,38.0,45.0,"LaMoure County, ND",2005,2261,2186,75,3.3,LaMoure , ND
2010,CN3804700000000,38.0,47.0,"Logan County, ND",2005,933,899,34,3.6,Logan , ND
2011,CN3804900000000,38.0,49.0,"McHenry County, ND",2005,2783,2627,156,5.6,McHenry , ND
2012,CN3805100000000,38.0,51.0,"McIntosh County, ND",2005,1462,1420,42,2.9,McIntosh , ND
2013,CN3805300000000,38.0,53.0,"McKenzie County, ND",2005,2692,2593,99,3.7,McKenzie , ND
2014,CN3805500000000,38.0,55.0,"McLean County, ND",2005,4615,4389,226,4.9,McLean , ND
2015,CN3805700000000,38.0,57.0,"Mercer County, ND",2005,4577,4370,207,4.5,Mercer , ND
2016,CN3805900000000,38.0,59.0,"Morton County, ND",2005,14527,14009,518,3.6,Morton , ND
2017,CN3806100000000,38.0,61.0,"Mountrail County, ND",2005,2991,2814,177,5.9,Mountrail , ND
2018,CN3806300000000,38.0,63.0,"Nelson County, ND",2005,1696,1625,71,4.2,Nelson , ND
2019,CN3806500000000,38.0,65.0,"Oliver County, ND",2005,1097,1045,52,4.7,Oliver , ND
2020,CN3806700000000,38.0,67.0,"Pembina County, ND",2005,4156,3886,270,6.5,Pembina , ND
2021,CN3806900000000,38.0,69.0,"Pierce County, ND",2005,1951,1861,90,4.6,Pierce , ND
2022,CN3807100000000,38.0,71.0,"Ramsey County, ND",2005,6011,5781,230,3.8,Ramsey , ND
2023,CN3807300000000,38.0,73.0,"Ransom County, ND",2005,3093,2996,97,3.1,Ransom , ND
2024,CN3807500000000,38.0,75.0,"Renville County, ND",2005,1300,1260,40,3.1,Renville , ND
2025,CN3807700000000,38.0,77.0,"Richland County, ND",2005,9047,8742,305,3.4,Richland , ND
2026,CN3807900000000,38.0,79.0,"Rolette County, ND",2005,5211,4725,486,9.3,Rolette , ND
2027,CN3808100000000,38.0,81.0,"Sargent County, ND",2005,2432,2367,65,2.7,Sargent , ND
2028,CN3808300000000,38.0,83.0,"Sheridan County, ND",2005,746,703,43,5.8,Sheridan , ND
2029,CN3808500000000,38.0,85.0,"Sioux County, ND",2005,1337,1246,91,6.8,Sioux , ND
2030,CN3808700000000,38.0,87.0,"Slope County, ND",2005,526,514,12,2.3,Slope , ND
2031,CN3808900000000,38.0,89.0,"Stark County, ND",2005,13426,13033,393,2.9,Stark , ND
2032,CN3809100000000,38.0,91.0,"Steele County, ND",2005,1151,1120,31,2.7,Steele , ND
2033,CN3809300000000,38.0,93.0,"Stutsman County, ND",2005,11672,11303,369,3.2,Stutsman , ND
2034,CN3809500000000,38.0,95.0,"Towner County, ND",2005,1269,1206,63,5,Towner , ND
2035,CN3809700000000,38.0,97.0,"Traill County, ND",2005,4235,4076,159,3.8,Traill , ND
2036,CN3809900000000,38.0,99.0,"Walsh County, ND",2005,5895,5613,282,4.8,Walsh , ND
2037,CN3810100000000,38.0,101.0,"Ward County, ND",2005,28271,27290,981,3.5,Ward , ND
2038,CN3810300000000,38.0,103.0,"Wells County, ND",2005,2200,2095,105,4.8,Wells , ND
2039,CN3810500000000,38.0,105.0,"Williams County, ND",2005,11706,11439,267,2.3,Williams , ND
2040,CN3900100000000,39.0,1.0,"Adams County, OH",2005,13131,12015,1116,8.5,Adams , OH
